0:21:24,0:22:58,9,18,18,3272540385005145159,0,0
0:21:34,0:22:28,8,15,15,7851481576663808500,0,0
0:19:18,0:20:20,8,15,15,-4159621676274401288,0,1
0:18:34,0:19:30,7,20,20,-2525754491514536095,0,1
0:20:58,0:21:54,8,15,15,-8112516959002270454,0,1
0:17:41,0:18:31,9,13,13,-6908195990362647959,0,3
0:21:06,0:22:26,8,18,18,-1641689941896371006,0,1
0:24:10,0:25:09,11,14,14,-2509565763872699341,0,0
0:20:50,0:22:05,8,16,16,-6619505184451507968,0,0
0:22:41,0:23:39,8,16,16,8098426953330955017,0,0
0:16:15,0:17:15,7,20,20,-8935788710417895930,0,0
0:19:20,0:21:15,8,14,14,3578111832753705908,0,1
0:24:17,0:25:57,8,19,19,1211716642009572465,0,0
0:17:04,0:21:59,7,15,15,5991125825464473044,0,1
0:39:26,0:41:43,8,14,14,-3436081382007816505,0,0
0:18:57,0:19:47,8,16,16,-4691045138086685976,0,1
0:16:59,0:18:12,8,18,18,1129568756875953323,0,2
0:23:55,0:25:19,7,11,11,-325529207944195906,0,3
0:18:35,0:19:27,8,12,12,-4719302252480830154,0,2
0:19:27,0:20:20,8,14,14,7392589591656190063,0,2
0:20:58,0:21:51,9,23,23,5975905044386455500,0,1
0:29:50,0:31:32,8,17,17,7072562111014755673,0,1
0:25:41,0:27:14,7,15,15,454758888255709366,0,1
0:31:11,0:32:28,7,15,15,-3069452988318614913,0,1
0:18:23,0:19:27,8,21,21,-4964813288207695349,0,1
0:22:57,0:24:58,8,10,10,-3374069210551745645,0,4
0:17:09,0:18:02,9,13,13,-8133831366056424456,0,1
0:15:36,0:16:57,9,13,13,-4400194304228650467,0,0
0:23:37,0:24:31,8,12,12,-1192303601078804273,0,2
0:24:17,0:25:34,9,25,25,8804374325081413216,0,0
0:17:14,0:17:59,10,15,15,3310991273543312652,0,2
0:17:18,0:18:11,8,19,19,2893260939469769644,0,0
0:19:05,0:19:55,8,18,18,-8590613853318419275,0,1
0:15:54,0:17:16,8,16,16,-3608126135821593347,0,1
0:16:12,0:17:05,8,12,12,7896677818810951254,0,0
0:17:26,0:19:28,7,18,18,-8108705381522167425,0,1
0:17:49,0:18:44,8,18,18,-8172469362132411666,0,2
0:16:16,0:17:08,8,10,10,8920566695059158787,0,1
0:17:35,0:18:23,8,15,15,-3418919948996128820,0,0
0:21:19,0:22:20,8,11,11,9108317295505492696,0,1
0:19:34,0:21:03,7,14,14,698258485469681307,0,5
0:28:23,0:31:09,9,26,26,-1905091208189251474,0,1
0:16:29,0:17:20,8,16,16,4130980388700093967,0,2
0:18:48,0:20:24,8,26,26,-479210166214372476,0,1
0:26:52,0:27:41,8,17,17,1687202565498843894,0,2
0:27:49,0:29:21,8,15,15,-6918661153479087440,0,3
0:17:05,0:17:51,9,21,21,-4882575652099186814,0,1
0:24:45,0:26:15,8,13,13,5246313776642945476,0,1
0:17:05,0:18:02,7,18,18,-778274269293583112,0,1
0:19:30,0:20:22,8,18,18,-140426286403568285,0,1
0:20:24,0:40:44,7,16,16,7431065060003040592,1,1
0:20:39,0:23:37,8,12,12,2263107874778976475,1,1
0:19:01,0:19:58,8,18,18,-615138521196617899,0,0
0:23:39,0:34:14,8,18,18,8764706212777081969,1,1
0:22:11,0:28:04,8,17,17,6574126462238807779,0,2
0:25:09,0:26:02,8,12,12,-4565671621651085811,0,2
0:17:26,0:18:28,8,16,16,-2017178817477883680,0,3
0:32:27,0:33:19,8,15,15,-2101104626869035526,0,0
0:15:56,0:18:13,8,14,14,-117698587753026191,0,3
0:17:48,0:18:45,7,17,17,3590474060816370916,0,1
0:20:34,0:21:37,8,18,18,3555497896376854878,0,1
0:21:40,0:22:38,8,13,13,8672022917611422326,0,0
0:28:25,0:30:32,8,13,13,-8469493968677178466,0,1
0:18:02,0:19:46,8,22,22,340818371329943214,0,0
0:34:07,0:34:59,8,22,22,8039436403336776731,0,3
0:15:25,0:18:37,7,10,10,3803654023063902310,0,1
0:15:41,0:16:36,8,19,19,-8734946446463191451,0,1
0:21:57,0:23:07,7,15,15,6767755857199101288,0,1
0:21:07,0:23:31,7,16,16,204095018641577312,0,0
